flag,category,severity,alignment_confidence,alignment_tier,exact_or_best_effort,alignment_source,alignment_key_used,ticker,date,task_id,adapters_involved,source_fields,source_atoms,detail,limitation
CONFIDENCE_IN_POOR_CALIBRATION_BUCKET,calibration,high,exact,exact,exact,schema,"(ticker=SPY, date=2026-07-02) exact",SPY,2026-07-02,comparison_2026-07-02,ai_hedge_fund,"q1.confidence,q3.strength",,ai_hedge_fund Q1 value=1.00 (bucket 0.9-1.0) on SPY/2026-07-02 falls in a historically poorly-calibrated bucket,"exact join on (adapter, question, confidence bucket) against Experiment 3's calibration_table.csv; small buckets (see fig_16) make this noisier than HIGH_CONFIDENCE_POOR_CALIBRATION."
CONFIDENCE_IN_POOR_CALIBRATION_BUCKET,calibration,high,exact,exact,exact,schema,"(ticker=AAPL, date=2026-07-02) exact",AAPL,2026-07-02,comparison_2026-07-02,deepalpha,"q1.confidence,q3.strength",,deepalpha Q1 value=0.96 (bucket 0.9-1.0) on AAPL/2026-07-02 falls in a historically poorly-calibrated bucket,"exact join on (adapter, question, confidence bucket) against Experiment 3's calibration_table.csv; small buckets (see fig_16) make this noisier than HIGH_CONFIDENCE_POOR_CALIBRATION."
CONFIDENCE_IN_POOR_CALIBRATION_BUCKET,calibration,high,exact,exact,exact,schema,"(ticker=BTC-USD, date=2026-07-02) exact",BTC-USD,2026-07-02,comparison_2026-07-02,deepalpha,"q1.confidence,q3.strength",,deepalpha Q1 value=1.00 (bucket 0.9-1.0) on BTC-USD/2026-07-02 falls in a historically poorly-calibrated bucket,"exact join on (adapter, question, confidence bucket) against Experiment 3's calibration_table.csv; small buckets (see fig_16) make this noisier than HIGH_CONFIDENCE_POOR_CALIBRATION."
CONFIDENCE_IN_POOR_CALIBRATION_BUCKET,calibration,high,exact,exact,exact,schema,"(ticker=NVDA, date=2026-07-02) exact",NVDA,2026-07-02,comparison_2026-07-02,deepalpha,"q1.confidence,q3.strength",,deepalpha Q1 value=0.95 (bucket 0.9-1.0) on NVDA/2026-07-02 falls in a historically poorly-calibrated bucket,"exact join on (adapter, question, confidence bucket) against Experiment 3's calibration_table.csv; small buckets (see fig_16) make this noisier than HIGH_CONFIDENCE_POOR_CALIBRATION."
CONFIDENCE_IN_POOR_CALIBRATION_BUCKET,calibration,high,exact,exact,exact,schema,"(ticker=SPY, date=2026-07-02) exact",SPY,2026-07-02,comparison_2026-07-02,deepalpha,"q1.confidence,q3.strength",,deepalpha Q1 value=0.98 (bucket 0.9-1.0) on SPY/2026-07-02 falls in a historically poorly-calibrated bucket,"exact join on (adapter, question, confidence bucket) against Experiment 3's calibration_table.csv; small buckets (see fig_16) make this noisier than HIGH_CONFIDENCE_POOR_CALIBRATION."
CONFIDENCE_IN_POOR_CALIBRATION_BUCKET,calibration,high,exact,exact,exact,schema,"(ticker=TSLA, date=2026-07-02) exact",TSLA,2026-07-02,comparison_2026-07-02,deepalpha,"q1.confidence,q3.strength",,deepalpha Q1 value=0.90 (bucket 0.9-1.0) on TSLA/2026-07-02 falls in a historically poorly-calibrated bucket,"exact join on (adapter, question, confidence bucket) against Experiment 3's calibration_table.csv; small buckets (see fig_16) make this noisier than HIGH_CONFIDENCE_POOR_CALIBRATION."
CONFIDENCE_IN_POOR_CALIBRATION_BUCKET,calibration,high,exact,exact,exact,schema,"(ticker=GLD, date=2026-07-06) exact",GLD,2026-07-06,observation_batch_day1__2026-07-06,ai_hedge_fund,"q1.confidence,q3.strength",,ai_hedge_fund Q1 value=1.00 (bucket 0.9-1.0) on GLD/2026-07-06 falls in a historically poorly-calibrated bucket,"exact join on (adapter, question, confidence bucket) against Experiment 3's calibration_table.csv; small buckets (see fig_16) make this noisier than HIGH_CONFIDENCE_POOR_CALIBRATION."
CONFIDENCE_IN_POOR_CALIBRATION_BUCKET,calibration,high,exact,exact,exact,schema,"(ticker=JNJ, date=2026-07-06) exact",JNJ,2026-07-06,observation_batch_day1__2026-07-06,ai_hedge_fund,"q1.confidence,q3.strength",,ai_hedge_fund Q1 value=1.00 (bucket 0.9-1.0) on JNJ/2026-07-06 falls in a historically poorly-calibrated bucket,"exact join on (adapter, question, confidence bucket) against Experiment 3's calibration_table.csv; small buckets (see fig_16) make this noisier than HIGH_CONFIDENCE_POOR_CALIBRATION."
CONFIDENCE_IN_POOR_CALIBRATION_BUCKET,calibration,high,exact,exact,exact,schema,"(ticker=JPM, date=2026-07-06) exact",JPM,2026-07-06,observation_batch_day1__2026-07-06,ai_hedge_fund,"q1.confidence,q3.strength",,ai_hedge_fund Q1 value=1.00 (bucket 0.9-1.0) on JPM/2026-07-06 falls in a historically poorly-calibrated bucket,"exact join on (adapter, question, confidence bucket) against Experiment 3's calibration_table.csv; small buckets (see fig_16) make this noisier than HIGH_CONFIDENCE_POOR_CALIBRATION."
CONFIDENCE_IN_POOR_CALIBRATION_BUCKET,calibration,high,exact,exact,exact,schema,"(ticker=QQQ, date=2026-07-06) exact",QQQ,2026-07-06,observation_batch_day1__2026-07-06,ai_hedge_fund,"q1.confidence,q3.strength",,ai_hedge_fund Q1 value=1.00 (bucket 0.9-1.0) on QQQ/2026-07-06 falls in a historically poorly-calibrated bucket,"exact join on (adapter, question, confidence bucket) against Experiment 3's calibration_table.csv; small buckets (see fig_16) make this noisier than HIGH_CONFIDENCE_POOR_CALIBRATION."
CONFIDENCE_IN_POOR_CALIBRATION_BUCKET,calibration,high,exact,exact,exact,schema,"(ticker=SPY, date=2026-07-06) exact",SPY,2026-07-06,observation_batch_day1__2026-07-06,ai_hedge_fund,"q1.confidence,q3.strength",,ai_hedge_fund Q1 value=1.00 (bucket 0.9-1.0) on SPY/2026-07-06 falls in a historically poorly-calibrated bucket,"exact join on (adapter, question, confidence bucket) against Experiment 3's calibration_table.csv; small buckets (see fig_16) make this noisier than HIGH_CONFIDENCE_POOR_CALIBRATION."
CONFIDENCE_IN_POOR_CALIBRATION_BUCKET,calibration,high,exact,exact,exact,schema,"(ticker=XOM, date=2026-07-06) exact",XOM,2026-07-06,observation_batch_day1__2026-07-06,ai_hedge_fund,"q1.confidence,q3.strength",,ai_hedge_fund Q1 value=1.00 (bucket 0.9-1.0) on XOM/2026-07-06 falls in a historically poorly-calibrated bucket,"exact join on (adapter, question, confidence bucket) against Experiment 3's calibration_table.csv; small buckets (see fig_16) make this noisier than HIGH_CONFIDENCE_POOR_CALIBRATION."
CONFIDENCE_IN_POOR_CALIBRATION_BUCKET,calibration,high,exact,exact,exact,schema,"(ticker=AAPL, date=2026-07-06) exact",AAPL,2026-07-06,observation_batch_day1__2026-07-06,deepalpha,"q1.confidence,q3.strength",,deepalpha Q1 value=0.99 (bucket 0.9-1.0) on AAPL/2026-07-06 falls in a historically poorly-calibrated bucket,"exact join on (adapter, question, confidence bucket) against Experiment 3's calibration_table.csv; small buckets (see fig_16) make this noisier than HIGH_CONFIDENCE_POOR_CALIBRATION."
CONFIDENCE_IN_POOR_CALIBRATION_BUCKET,calibration,high,exact,exact,exact,schema,"(ticker=GLD, date=2026-07-06) exact",GLD,2026-07-06,observation_batch_day1__2026-07-06,deepalpha,"q1.confidence,q3.strength",,deepalpha Q1 value=0.96 (bucket 0.9-1.0) on GLD/2026-07-06 falls in a historically poorly-calibrated bucket,"exact join on (adapter, question, confidence bucket) against Experiment 3's calibration_table.csv; small buckets (see fig_16) make this noisier than HIGH_CONFIDENCE_POOR_CALIBRATION."
CONFIDENCE_IN_POOR_CALIBRATION_BUCKET,calibration,high,exact,exact,exact,schema,"(ticker=JNJ, date=2026-07-06) exact",JNJ,2026-07-06,observation_batch_day1__2026-07-06,deepalpha,"q1.confidence,q3.strength",,deepalpha Q1 value=0.91 (bucket 0.9-1.0) on JNJ/2026-07-06 falls in a historically poorly-calibrated bucket,"exact join on (adapter, question, confidence bucket) against Experiment 3's calibration_table.csv; small buckets (see fig_16) make this noisier than HIGH_CONFIDENCE_POOR_CALIBRATION."
CONFIDENCE_IN_POOR_CALIBRATION_BUCKET,calibration,high,exact,exact,exact,schema,"(ticker=JPM, date=2026-07-06) exact",JPM,2026-07-06,observation_batch_day1__2026-07-06,deepalpha,"q1.confidence,q3.strength",,deepalpha Q1 value=1.00 (bucket 0.9-1.0) on JPM/2026-07-06 falls in a historically poorly-calibrated bucket,"exact join on (adapter, question, confidence bucket) against Experiment 3's calibration_table.csv; small buckets (see fig_16) make this noisier than HIGH_CONFIDENCE_POOR_CALIBRATION."
CONFIDENCE_IN_POOR_CALIBRATION_BUCKET,calibration,high,exact,exact,exact,schema,"(ticker=MSFT, date=2026-07-06) exact",MSFT,2026-07-06,observation_batch_day1__2026-07-06,deepalpha,"q1.confidence,q3.strength",,deepalpha Q1 value=0.99 (bucket 0.9-1.0) on MSFT/2026-07-06 falls in a historically poorly-calibrated bucket,"exact join on (adapter, question, confidence bucket) against Experiment 3's calibration_table.csv; small buckets (see fig_16) make this noisier than HIGH_CONFIDENCE_POOR_CALIBRATION."
CONFIDENCE_IN_POOR_CALIBRATION_BUCKET,calibration,high,exact,exact,exact,schema,"(ticker=NVDA, date=2026-07-06) exact",NVDA,2026-07-06,observation_batch_day1__2026-07-06,deepalpha,"q1.confidence,q3.strength",,deepalpha Q1 value=0.99 (bucket 0.9-1.0) on NVDA/2026-07-06 falls in a historically poorly-calibrated bucket,"exact join on (adapter, question, confidence bucket) against Experiment 3's calibration_table.csv; small buckets (see fig_16) make this noisier than HIGH_CONFIDENCE_POOR_CALIBRATION."
CONFIDENCE_IN_POOR_CALIBRATION_BUCKET,calibration,high,exact,exact,exact,schema,"(ticker=QQQ, date=2026-07-06) exact",QQQ,2026-07-06,observation_batch_day1__2026-07-06,deepalpha,"q1.confidence,q3.strength",,deepalpha Q1 value=0.95 (bucket 0.9-1.0) on QQQ/2026-07-06 falls in a historically poorly-calibrated bucket,"exact join on (adapter, question, confidence bucket) against Experiment 3's calibration_table.csv; small buckets (see fig_16) make this noisier than HIGH_CONFIDENCE_POOR_CALIBRATION."
CONFIDENCE_IN_POOR_CALIBRATION_BUCKET,calibration,high,exact,exact,exact,schema,"(ticker=SPY, date=2026-07-06) exact",SPY,2026-07-06,observation_batch_day1__2026-07-06,deepalpha,"q1.confidence,q3.strength",,deepalpha Q1 value=0.99 (bucket 0.9-1.0) on SPY/2026-07-06 falls in a historically poorly-calibrated bucket,"exact join on (adapter, question, confidence bucket) against Experiment 3's calibration_table.csv; small buckets (see fig_16) make this noisier than HIGH_CONFIDENCE_POOR_CALIBRATION."
CONFIDENCE_IN_POOR_CALIBRATION_BUCKET,calibration,high,exact,exact,exact,schema,"(ticker=XOM, date=2026-07-06) exact",XOM,2026-07-06,observation_batch_day1__2026-07-06,deepalpha,"q1.confidence,q3.strength",,deepalpha Q1 value=0.98 (bucket 0.9-1.0) on XOM/2026-07-06 falls in a historically poorly-calibrated bucket,"exact join on (adapter, question, confidence bucket) against Experiment 3's calibration_table.csv; small buckets (see fig_16) make this noisier than HIGH_CONFIDENCE_POOR_CALIBRATION."
CONFIDENCE_IN_POOR_CALIBRATION_BUCKET,calibration,high,exact,exact,exact,schema,"(ticker=AAPL, date=2026-07-06) exact",AAPL,2026-07-06,observation_batch_day1__2026-07-06,tradingagents,"q1.confidence,q3.strength",,tradingagents Q1 value=0.50 (bucket 0.5-0.6) on AAPL/2026-07-06 falls in a historically poorly-calibrated bucket,"exact join on (adapter, question, confidence bucket) against Experiment 3's calibration_table.csv; small buckets (see fig_16) make this noisier than HIGH_CONFIDENCE_POOR_CALIBRATION."
CONFIDENCE_IN_POOR_CALIBRATION_BUCKET,calibration,high,exact,exact,exact,schema,"(ticker=JNJ, date=2026-07-06) exact",JNJ,2026-07-06,observation_batch_day1__2026-07-06,tradingagents,"q1.confidence,q3.strength",,tradingagents Q1 value=0.50 (bucket 0.5-0.6) on JNJ/2026-07-06 falls in a historically poorly-calibrated bucket,"exact join on (adapter, question, confidence bucket) against Experiment 3's calibration_table.csv; small buckets (see fig_16) make this noisier than HIGH_CONFIDENCE_POOR_CALIBRATION."
CONFIDENCE_IN_POOR_CALIBRATION_BUCKET,calibration,high,exact,exact,exact,schema,"(ticker=GLD, date=2026-05-15) exact",GLD,2026-05-15,observation_batch_day1_historical_extension__2026-05-15,deepalpha,"q1.confidence,q3.strength",,deepalpha Q1 value=1.00 (bucket 0.9-1.0) on GLD/2026-05-15 falls in a historically poorly-calibrated bucket,"exact join on (adapter, question, confidence bucket) against Experiment 3's calibration_table.csv; small buckets (see fig_16) make this noisier than HIGH_CONFIDENCE_POOR_CALIBRATION."
CONFIDENCE_IN_POOR_CALIBRATION_BUCKET,calibration,high,exact,exact,exact,schema,"(ticker=JPM, date=2026-05-15) exact",JPM,2026-05-15,observation_batch_day1_historical_extension__2026-05-15,deepalpha,"q1.confidence,q3.strength",,deepalpha Q1 value=0.93 (bucket 0.9-1.0) on JPM/2026-05-15 falls in a historically poorly-calibrated bucket,"exact join on (adapter, question, confidence bucket) against Experiment 3's calibration_table.csv; small buckets (see fig_16) make this noisier than HIGH_CONFIDENCE_POOR_CALIBRATION."
CONFIDENCE_IN_POOR_CALIBRATION_BUCKET,calibration,high,exact,exact,exact,schema,"(ticker=NVDA, date=2026-05-15) exact",NVDA,2026-05-15,observation_batch_day1_historical_extension__2026-05-15,deepalpha,"q1.confidence,q3.strength",,deepalpha Q1 value=0.96 (bucket 0.9-1.0) on NVDA/2026-05-15 falls in a historically poorly-calibrated bucket,"exact join on (adapter, question, confidence bucket) against Experiment 3's calibration_table.csv; small buckets (see fig_16) make this noisier than HIGH_CONFIDENCE_POOR_CALIBRATION."
CONFIDENCE_IN_POOR_CALIBRATION_BUCKET,calibration,high,exact,exact,exact,schema,"(ticker=QQQ, date=2026-05-15) exact",QQQ,2026-05-15,observation_batch_day1_historical_extension__2026-05-15,deepalpha,"q1.confidence,q3.strength",,deepalpha Q1 value=0.99 (bucket 0.9-1.0) on QQQ/2026-05-15 falls in a historically poorly-calibrated bucket,"exact join on (adapter, question, confidence bucket) against Experiment 3's calibration_table.csv; small buckets (see fig_16) make this noisier than HIGH_CONFIDENCE_POOR_CALIBRATION."
CONFIDENCE_IN_POOR_CALIBRATION_BUCKET,calibration,high,exact,exact,exact,schema,"(ticker=SPY, date=2026-05-15) exact",SPY,2026-05-15,observation_batch_day1_historical_extension__2026-05-15,deepalpha,"q1.confidence,q3.strength",,deepalpha Q1 value=0.99 (bucket 0.9-1.0) on SPY/2026-05-15 falls in a historically poorly-calibrated bucket,"exact join on (adapter, question, confidence bucket) against Experiment 3's calibration_table.csv; small buckets (see fig_16) make this noisier than HIGH_CONFIDENCE_POOR_CALIBRATION."
CONFIDENCE_IN_POOR_CALIBRATION_BUCKET,calibration,high,exact,exact,exact,schema,"(ticker=GLD, date=2026-05-21) exact",GLD,2026-05-21,observation_batch_day1_historical_extension__2026-05-21,deepalpha,"q1.confidence,q3.strength",,deepalpha Q1 value=0.97 (bucket 0.9-1.0) on GLD/2026-05-21 falls in a historically poorly-calibrated bucket,"exact join on (adapter, question, confidence bucket) against Experiment 3's calibration_table.csv; small buckets (see fig_16) make this noisier than HIGH_CONFIDENCE_POOR_CALIBRATION."
CONFIDENCE_IN_POOR_CALIBRATION_BUCKET,calibration,high,exact,exact,exact,schema,"(ticker=JPM, date=2026-05-21) exact",JPM,2026-05-21,observation_batch_day1_historical_extension__2026-05-21,deepalpha,"q1.confidence,q3.strength",,deepalpha Q1 value=0.93 (bucket 0.9-1.0) on JPM/2026-05-21 falls in a historically poorly-calibrated bucket,"exact join on (adapter, question, confidence bucket) against Experiment 3's calibration_table.csv; small buckets (see fig_16) make this noisier than HIGH_CONFIDENCE_POOR_CALIBRATION."
CONFIDENCE_IN_POOR_CALIBRATION_BUCKET,calibration,high,exact,exact,exact,schema,"(ticker=NVDA, date=2026-05-21) exact",NVDA,2026-05-21,observation_batch_day1_historical_extension__2026-05-21,deepalpha,"q1.confidence,q3.strength",,deepalpha Q1 value=0.97 (bucket 0.9-1.0) on NVDA/2026-05-21 falls in a historically poorly-calibrated bucket,"exact join on (adapter, question, confidence bucket) against Experiment 3's calibration_table.csv; small buckets (see fig_16) make this noisier than HIGH_CONFIDENCE_POOR_CALIBRATION."
CONFIDENCE_IN_POOR_CALIBRATION_BUCKET,calibration,high,exact,exact,exact,schema,"(ticker=QQQ, date=2026-05-21) exact",QQQ,2026-05-21,observation_batch_day1_historical_extension__2026-05-21,deepalpha,"q1.confidence,q3.strength",,deepalpha Q1 value=0.98 (bucket 0.9-1.0) on QQQ/2026-05-21 falls in a historically poorly-calibrated bucket,"exact join on (adapter, question, confidence bucket) against Experiment 3's calibration_table.csv; small buckets (see fig_16) make this noisier than HIGH_CONFIDENCE_POOR_CALIBRATION."
CONFIDENCE_IN_POOR_CALIBRATION_BUCKET,calibration,high,exact,exact,exact,schema,"(ticker=SPY, date=2026-05-21) exact",SPY,2026-05-21,observation_batch_day1_historical_extension__2026-05-21,deepalpha,"q1.confidence,q3.strength",,deepalpha Q1 value=1.00 (bucket 0.9-1.0) on SPY/2026-05-21 falls in a historically poorly-calibrated bucket,"exact join on (adapter, question, confidence bucket) against Experiment 3's calibration_table.csv; small buckets (see fig_16) make this noisier than HIGH_CONFIDENCE_POOR_CALIBRATION."
CONFIDENCE_IN_POOR_CALIBRATION_BUCKET,calibration,high,exact,exact,exact,schema,"(ticker=GLD, date=2026-05-27) exact",GLD,2026-05-27,observation_batch_day1_historical_extension__2026-05-27,deepalpha,"q1.confidence,q3.strength",,deepalpha Q1 value=0.97 (bucket 0.9-1.0) on GLD/2026-05-27 falls in a historically poorly-calibrated bucket,"exact join on (adapter, question, confidence bucket) against Experiment 3's calibration_table.csv; small buckets (see fig_16) make this noisier than HIGH_CONFIDENCE_POOR_CALIBRATION."
CONFIDENCE_IN_POOR_CALIBRATION_BUCKET,calibration,high,exact,exact,exact,schema,"(ticker=JPM, date=2026-05-27) exact",JPM,2026-05-27,observation_batch_day1_historical_extension__2026-05-27,deepalpha,"q1.confidence,q3.strength",,deepalpha Q1 value=0.96 (bucket 0.9-1.0) on JPM/2026-05-27 falls in a historically poorly-calibrated bucket,"exact join on (adapter, question, confidence bucket) against Experiment 3's calibration_table.csv; small buckets (see fig_16) make this noisier than HIGH_CONFIDENCE_POOR_CALIBRATION."
CONFIDENCE_IN_POOR_CALIBRATION_BUCKET,calibration,high,exact,exact,exact,schema,"(ticker=NVDA, date=2026-05-27) exact",NVDA,2026-05-27,observation_batch_day1_historical_extension__2026-05-27,deepalpha,"q1.confidence,q3.strength",,deepalpha Q1 value=0.98 (bucket 0.9-1.0) on NVDA/2026-05-27 falls in a historically poorly-calibrated bucket,"exact join on (adapter, question, confidence bucket) against Experiment 3's calibration_table.csv; small buckets (see fig_16) make this noisier than HIGH_CONFIDENCE_POOR_CALIBRATION."
CONFIDENCE_IN_POOR_CALIBRATION_BUCKET,calibration,high,exact,exact,exact,schema,"(ticker=QQQ, date=2026-05-27) exact",QQQ,2026-05-27,observation_batch_day1_historical_extension__2026-05-27,deepalpha,"q1.confidence,q3.strength",,deepalpha Q1 value=0.98 (bucket 0.9-1.0) on QQQ/2026-05-27 falls in a historically poorly-calibrated bucket,"exact join on (adapter, question, confidence bucket) against Experiment 3's calibration_table.csv; small buckets (see fig_16) make this noisier than HIGH_CONFIDENCE_POOR_CALIBRATION."
CONFIDENCE_IN_POOR_CALIBRATION_BUCKET,calibration,high,exact,exact,exact,schema,"(ticker=SPY, date=2026-05-27) exact",SPY,2026-05-27,observation_batch_day1_historical_extension__2026-05-27,deepalpha,"q1.confidence,q3.strength",,deepalpha Q1 value=0.99 (bucket 0.9-1.0) on SPY/2026-05-27 falls in a historically poorly-calibrated bucket,"exact join on (adapter, question, confidence bucket) against Experiment 3's calibration_table.csv; small buckets (see fig_16) make this noisier than HIGH_CONFIDENCE_POOR_CALIBRATION."
CONFIDENCE_IN_POOR_CALIBRATION_BUCKET,calibration,high,exact,exact,exact,schema,"(ticker=GLD, date=2026-06-02) exact",GLD,2026-06-02,observation_batch_day1_historical_extension__2026-06-02,deepalpha,"q1.confidence,q3.strength",,deepalpha Q1 value=0.97 (bucket 0.9-1.0) on GLD/2026-06-02 falls in a historically poorly-calibrated bucket,"exact join on (adapter, question, confidence bucket) against Experiment 3's calibration_table.csv; small buckets (see fig_16) make this noisier than HIGH_CONFIDENCE_POOR_CALIBRATION."
CONFIDENCE_IN_POOR_CALIBRATION_BUCKET,calibration,high,exact,exact,exact,schema,"(ticker=JPM, date=2026-06-02) exact",JPM,2026-06-02,observation_batch_day1_historical_extension__2026-06-02,deepalpha,"q1.confidence,q3.strength",,deepalpha Q1 value=0.87 (bucket 0.8-0.9) on JPM/2026-06-02 falls in a historically poorly-calibrated bucket,"exact join on (adapter, question, confidence bucket) against Experiment 3's calibration_table.csv; small buckets (see fig_16) make this noisier than HIGH_CONFIDENCE_POOR_CALIBRATION."
CONFIDENCE_IN_POOR_CALIBRATION_BUCKET,calibration,high,exact,exact,exact,schema,"(ticker=NVDA, date=2026-06-02) exact",NVDA,2026-06-02,observation_batch_day1_historical_extension__2026-06-02,deepalpha,"q1.confidence,q3.strength",,deepalpha Q1 value=0.98 (bucket 0.9-1.0) on NVDA/2026-06-02 falls in a historically poorly-calibrated bucket,"exact join on (adapter, question, confidence bucket) against Experiment 3's calibration_table.csv; small buckets (see fig_16) make this noisier than HIGH_CONFIDENCE_POOR_CALIBRATION."
CONFIDENCE_IN_POOR_CALIBRATION_BUCKET,calibration,high,exact,exact,exact,schema,"(ticker=QQQ, date=2026-06-02) exact",QQQ,2026-06-02,observation_batch_day1_historical_extension__2026-06-02,deepalpha,"q1.confidence,q3.strength",,deepalpha Q1 value=0.99 (bucket 0.9-1.0) on QQQ/2026-06-02 falls in a historically poorly-calibrated bucket,"exact join on (adapter, question, confidence bucket) against Experiment 3's calibration_table.csv; small buckets (see fig_16) make this noisier than HIGH_CONFIDENCE_POOR_CALIBRATION."
CONFIDENCE_IN_POOR_CALIBRATION_BUCKET,calibration,high,exact,exact,exact,schema,"(ticker=SPY, date=2026-06-02) exact",SPY,2026-06-02,observation_batch_day1_historical_extension__2026-06-02,deepalpha,"q1.confidence,q3.strength",,deepalpha Q1 value=1.00 (bucket 0.9-1.0) on SPY/2026-06-02 falls in a historically poorly-calibrated bucket,"exact join on (adapter, question, confidence bucket) against Experiment 3's calibration_table.csv; small buckets (see fig_16) make this noisier than HIGH_CONFIDENCE_POOR_CALIBRATION."
CONFIDENCE_IN_POOR_CALIBRATION_BUCKET,calibration,high,exact,exact,exact,schema,"(ticker=GLD, date=2026-06-08) exact",GLD,2026-06-08,observation_batch_day1_historical_extension__2026-06-08,deepalpha,"q1.confidence,q3.strength",,deepalpha Q1 value=0.97 (bucket 0.9-1.0) on GLD/2026-06-08 falls in a historically poorly-calibrated bucket,"exact join on (adapter, question, confidence bucket) against Experiment 3's calibration_table.csv; small buckets (see fig_16) make this noisier than HIGH_CONFIDENCE_POOR_CALIBRATION."
CONFIDENCE_IN_POOR_CALIBRATION_BUCKET,calibration,high,exact,exact,exact,schema,"(ticker=JPM, date=2026-06-08) exact",JPM,2026-06-08,observation_batch_day1_historical_extension__2026-06-08,deepalpha,"q1.confidence,q3.strength",,deepalpha Q1 value=0.89 (bucket 0.8-0.9) on JPM/2026-06-08 falls in a historically poorly-calibrated bucket,"exact join on (adapter, question, confidence bucket) against Experiment 3's calibration_table.csv; small buckets (see fig_16) make this noisier than HIGH_CONFIDENCE_POOR_CALIBRATION."
CONFIDENCE_IN_POOR_CALIBRATION_BUCKET,calibration,high,exact,exact,exact,schema,"(ticker=NVDA, date=2026-06-08) exact",NVDA,2026-06-08,observation_batch_day1_historical_extension__2026-06-08,deepalpha,"q1.confidence,q3.strength",,deepalpha Q1 value=0.97 (bucket 0.9-1.0) on NVDA/2026-06-08 falls in a historically poorly-calibrated bucket,"exact join on (adapter, question, confidence bucket) against Experiment 3's calibration_table.csv; small buckets (see fig_16) make this noisier than HIGH_CONFIDENCE_POOR_CALIBRATION."
CONFIDENCE_IN_POOR_CALIBRATION_BUCKET,calibration,high,exact,exact,exact,schema,"(ticker=QQQ, date=2026-06-08) exact",QQQ,2026-06-08,observation_batch_day1_historical_extension__2026-06-08,deepalpha,"q1.confidence,q3.strength",,deepalpha Q1 value=0.99 (bucket 0.9-1.0) on QQQ/2026-06-08 falls in a historically poorly-calibrated bucket,"exact join on (adapter, question, confidence bucket) against Experiment 3's calibration_table.csv; small buckets (see fig_16) make this noisier than HIGH_CONFIDENCE_POOR_CALIBRATION."
CONFIDENCE_IN_POOR_CALIBRATION_BUCKET,calibration,high,exact,exact,exact,schema,"(ticker=SPY, date=2026-06-08) exact",SPY,2026-06-08,observation_batch_day1_historical_extension__2026-06-08,deepalpha,"q1.confidence,q3.strength",,deepalpha Q1 value=0.98 (bucket 0.9-1.0) on SPY/2026-06-08 falls in a historically poorly-calibrated bucket,"exact join on (adapter, question, confidence bucket) against Experiment 3's calibration_table.csv; small buckets (see fig_16) make this noisier than HIGH_CONFIDENCE_POOR_CALIBRATION."
CONFIDENCE_IN_POOR_CALIBRATION_BUCKET,calibration,high,exact,exact,exact,schema,"(ticker=TSLA, date=2026-07-02) exact",TSLA,2026-07-02,comparison_2026-07-02,deepalpha,"q1.confidence,q3.strength",,deepalpha Q3 value=1.00 (bucket 0.9-1.0) on TSLA/2026-07-02 falls in a historically poorly-calibrated bucket,"exact join on (adapter, question, confidence bucket) against Experiment 3's calibration_table.csv; small buckets (see fig_16) make this noisier than HIGH_CONFIDENCE_POOR_CALIBRATION."
CONFIDENCE_IN_POOR_CALIBRATION_BUCKET,calibration,high,exact,exact,exact,schema,"(ticker=NVDA, date=2026-07-06) exact",NVDA,2026-07-06,observation_batch_day1__2026-07-06,alphagen,"q1.confidence,q3.strength",,alphagen Q3 value=1.00 (bucket 0.9-1.0) on NVDA/2026-07-06 falls in a historically poorly-calibrated bucket,"exact join on (adapter, question, confidence bucket) against Experiment 3's calibration_table.csv; small buckets (see fig_16) make this noisier than HIGH_CONFIDENCE_POOR_CALIBRATION."
CONFIDENCE_IN_POOR_CALIBRATION_BUCKET,calibration,high,exact,exact,exact,schema,"(ticker=GLD, date=2026-07-06) exact",GLD,2026-07-06,observation_batch_day1__2026-07-06,atlas,"q1.confidence,q3.strength",,atlas Q3 value=0.59 (bucket 0.5-0.6) on GLD/2026-07-06 falls in a historically poorly-calibrated bucket,"exact join on (adapter, question, confidence bucket) against Experiment 3's calibration_table.csv; small buckets (see fig_16) make this noisier than HIGH_CONFIDENCE_POOR_CALIBRATION."
CONFIDENCE_IN_POOR_CALIBRATION_BUCKET,calibration,high,exact,exact,exact,schema,"(ticker=JNJ, date=2026-07-06) exact",JNJ,2026-07-06,observation_batch_day1__2026-07-06,atlas,"q1.confidence,q3.strength",,atlas Q3 value=0.59 (bucket 0.5-0.6) on JNJ/2026-07-06 falls in a historically poorly-calibrated bucket,"exact join on (adapter, question, confidence bucket) against Experiment 3's calibration_table.csv; small buckets (see fig_16) make this noisier than HIGH_CONFIDENCE_POOR_CALIBRATION."
CONFIDENCE_IN_POOR_CALIBRATION_BUCKET,calibration,high,exact,exact,exact,schema,"(ticker=JPM, date=2026-07-06) exact",JPM,2026-07-06,observation_batch_day1__2026-07-06,atlas,"q1.confidence,q3.strength",,atlas Q3 value=0.59 (bucket 0.5-0.6) on JPM/2026-07-06 falls in a historically poorly-calibrated bucket,"exact join on (adapter, question, confidence bucket) against Experiment 3's calibration_table.csv; small buckets (see fig_16) make this noisier than HIGH_CONFIDENCE_POOR_CALIBRATION."
